attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm,lip_gap_norm_rollmean5,lip_gap_norm_rollstd5,lip_gap_norm_delta,mouth_height_norm_rollmean5,mouth_height_norm_rollstd5,mouth_height_norm_delta,round_ratio_rollmean5,round_ratio_rollstd5,round_ratio_delta
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.264497,14,0.1685287479065547,0.5813034053249079,1.7202720487093484,0.17793737297154916,-0.009408625064994458,-0.008830370896286466,0.14009774490984692,0.045027767032441136,-0.009408625064994458,0.545789687697307,0.05922229702179652,-0.008830370896286466,1.8518796094045853,0.2270488345601235,0.025741011351508192
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.305448,15,0.16633810012017128,0.5772615892031705,1.7323168883977906,0.1685287479065547,-0.0021906477863834206,-0.004041816121737374,0.15995334641784997,0.01931859365494363,-0.0021906477863834206,0.5720330440040646,0.02016799816258459,-0.004041816121737374,1.749957541135305,0.06407466586131642,0.012044839688442277
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.348582,16,0.14547677976229753,0.5583232683753906,1.7910770634901185,0.16633810012017128,-0.020861320357873747,-0.01893832082777991,0.163553841228675,0.012069562186727972,-0.020861320357873747,0.576169645257241,0.011688987886546152,-0.01893832082777991,1.7361770039480444,0.03556214278043522,0.05876017509232789
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.3887792,17,0.1321715672603545,0.5469382880550341,1.8283598384675128,0.14547677976229753,-0.013305212501943026,-0.011384980320356508,0.1580905136041854,0.018720144940986057,-0.013305212501943026,0.5707920654359395,0.017684162233561247,-0.011384980320356508,1.7533113752845222,0.05487716451018508,0.037282774977394295
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.430372,18,0.12531617270493223,0.5412161263315601,1.8476906938788802,0.1321715672603545,-0.006855394555422278,-0.005722161723473951,0.14756627355086205,0.019546334423484437,-0.006855394555422278,0.5610085354580127,0.01783932089004647,-0.005722161723473951,1.7839433065887302,0.05658348768223789,0.019330855411367365
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.4718308,19,0.1218548067947022,0.5365345892612293,1.8638127345655948,0.12531617270493223,-0.0034613659102300243,-0.00468153707033081,0.13823148532849155,0.018125945447315824,-0.0034613659102300243,0.5520547722452769,0.01627274101413406,-0.00468153707033081,1.8126514437599794,0.05246683490391037,0.016122040686714634
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.514338,20,0.11985353695116602,0.535468904671531,1.867522075093087,0.1218548067947022,-0.0020012698435361853,-0.0010656845896983569,0.1289345726946905,0.010365855757550863,-0.0020012698435361853,0.5436962353389491,0.009348664161327774,-0.0010656845896983569,1.8396924810990387,0.03127351897024195,0.0037093405274921665
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.5540361,21,0.11257650169576083,0.526637996531703,1.898837544168352,0.11985353695116602,-0.007277035255405184,-0.008830908139828009,0.12235451708138316,0.007198264983882404,-0.007277035255405184,0.5373591809702114,0.007513857394830218,-0.008830908139828009,1.8612445772346853,0.02609764056438422,0.03131546907526506
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.596607,22,0.09202208618039955,0.5041045602403081,1.9837154409460152,0.11257650169576083,-0.020554415515361288,-0.022533436291394815,0.11432462086539216,0.013309261803921758,-0.020554415515361288,0.5287924354072663,0.01477326192353421,-0.022533436291394815,1.8923156977303859,0.05434836966789759,0.08487789677766311
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.637975,23,0.08547301333022127,0.4915325101115995,2.034453427654167,0.09202208618039955,-0.006549072850178278,-0.012572050128708656,0.10635598899044998,0.01660309741277086,-0.006549072850178278,0.5188557121632742,0.020082695686605395,-0.012572050128708656,1.9296682444854434,0.07591222018873081,0.05073798670815166
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.679121,24,0.07869847645706723,0.45952555501936637,2.176157537001083,0.08547301333022127,-0.006774536873154033,-0.032006955092233114,0.09772472292292297,0.017712158616007518,-0.006774536873154033,0.5034539053149015,0.030144258344112943,-0.032006955092233114,1.992137204972541,0.12243245965867759,0.14170410934691624
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.720244,25,0.05561383633833391,0.41458404409146676,2.4120561662990028,0.07869847645706723,-0.023084640118733325,-0.04494151092789961,0.08487678280035656,0.020695269888507957,-0.023084640118733325,0.47927693319888875,0.04354585913448531,-0.04494151092789961,2.101044023213724,0.20090940551765313,0.23589862929791972
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.763534,26,0.03975559570072374,0.3895429036188152,2.5671113264035834,0.05561383633833391,-0.01585824063761017,-0.025041140472651546,0.07031260160134914,0.021916015898429092,-0.01585824063761017,0.45185791461631125,0.04907922227263219,-0.025041140472651546,2.2346987796607705,0.24923465761806396,0.15505516010458065
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.804006,27,0.033674614735598775,0.3736300311929611,2.676444387532517,0.03975559570072374,-0.006080980965124966,-0.015912872425854097,0.05864310731238899,0.022974996667721685,-0.006080980965124966,0.4257630088068418,0.04904143517337676,-0.015912872425854097,2.3732445689780706,0.2667599694977586,0.10933306112893337
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.846321,28,0.028265121573954947,0.35977200994297787,2.779538075122896,0.033674614735598775,-0.005409493161643828,-0.013858021249983254,0.04720152896113572,0.02037051467370636,-0.005409493161643828,0.39941090877311747,0.03929779956847124,-0.013858021249983254,2.522261498471816,0.2365947350549903,0.10309368759037918
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.8893151,29,0.026525269043674235,0.3511584823402315,2.8477170573687496,0.028265121573954947,-0.0017398525302807118,-0.008613527602746363,0.03676688747845712,0.011735339583279209,-0.0017398525302807118,0.3777374942372905,0.025214627098350057,-0.008613527602746363,2.6565734025453493,0.1730918870245339,0.06817898224585361
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.93007,30,0.026749654697919054,0.34766409295299716,2.876339605583589,0.026525269043674235,0.0002243856542448186,-0.0034943893872343423,0.030994051150374145,0.005687311654859951,0.0002243856542448186,0.36435350400959654,0.017278562841062616,-0.0034943893872343423,2.749430090402267,0.12771050093117362,0.028622548214839227
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450285.9693608,31,0.025657780685690013,0.33932511678432625,2.9470261720578623,0.026749654697919054,-0.0010918740122290403,-0.008338976168670909,0.028174488147367404,0.0032149454646580445,-0.0010918740122290403,0.35430994664269877,0.01305511419831832,-0.008338976168670909,2.825413059533123,0.10268508896414863,0.07068656647427352
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450286.014161,32,0.024812190731568734,0.33501726695507944,2.9849207746479656,0.025657780685690013,-0.0008455899541212793,-0.004307849829246813,0.026402003346561398,0.0012931199618729055,-0.0008455899541212793,0.34658739379512243,0.009778761897682562,-0.004307849829246813,2.8871083369562123,0.08123487496801342,0.037894602590103244
008fa540-e34c-43a8-836d-c24f1819f354,A,UH,1761450286.0546088,33,0.025344554520649137,0.33720758918732874,2.9655323072947524,0.024812190731568734,0.0005323637890804027,0.0021903222322492977,0.025817889935900236,0.000810814875724241,0.0005323637890804027,0.34207450964399266,0.006978766934652108,0.0021903222322492977,2.924307183390584,0.05928028056784123,-0.0193884673532132
00c29379-aec9-4da3-9e3a-e1acf4503340,A,APPLE,1761450005.617258,0,0.21559986467994366,0.492028484093797,2.0324026602682754,0.21559986467994366,0.0,0.0,0.21559986467994366,0.0,0.0,0.492028484093797,0.0,0.0,2.0324026602682754,0.0,0.0
